55753,"LÀM ANH KHÓ ĐẤY","Làm anh khó đấy phải đâu chuyện đùa...","Nhạc: Nguyễn Đình Khiêm, Thơ: Phan Thị Thanh Nhàn"
55752,"KHUNG TRỜI NGÀY XƯA","Đêm về khuya nghe buồn hơn những tiếng đàn của tôi..","Hoài An"
55751,"KHÚC TÌNH","Chiều nay ra ngoài hiên vắng, ngỡ như em về quanh đây...","Đỗ Đình Phúc"
55750,"KHÓ","Anh lặng nghe biển đêm mênh mang sóng vỗ tràn...","Khắc Việt"
55724,"CHỈ CÓ ANH VÀ EM","Ngày hôm qua đôi ta mới trao nụ hôn, một vòng tay yêu thương...","Bằng Cường"
55723,"CÂU HÁT TÌNH QUÊ","Tóc ngang lưng vừa chừng em bới, để chi dài...","Nhạc: Trần Quang Lộc, Lời: Ca dao"
55726,"CHIA TAY ÊM ĐỀM","Đừng nói chi những lời cay đắng, nếu như ta đã không còn yêu...","Hồ Duy Minh"
55725,"CHỈ MỘT LẦN THÔI","Trời không thương gieo đớn đau, ngăn cách duyên tình ta nát tan...","Huy Cường"
55728,"CHIẾC HÀI LỌ LEM","Có bao giờ một ngày, phép tiên nhiệm màu nào...","Thu Hà"
55727,"CHIA TAY MÙA HẠ","Tháng sáu mùa thi cùng chào nhau nhé, trong bâng khuâng...","Hoài An"
55729,"CHIỀU BIÊN GIỚI","Chiều biên giới em ơi có nơi nào xanh hơn...","Nhạc: Trần Chung, Lời: Lò Ngân Sủn"
55720,"BUỒN NHƯ PHƯỢNG","Giờ đây đứng trước ngôi trường cũ, rưng rưng hoa phượng nở...","Thanh Sơn - Tạ Vũ Thy"
55722,"CÁM ƠN TÌNH YÊU","Lặng yên nghe con tim, với yêu thương nồng say như chơi vơi...","Huy Tuấn"
55721,"BƯỚC CHÂN TÌNH XA","Đừng xa em nhé, đừng chia tay nhau như thế...","Đoàn Xuân Mỹ"
55737,"ĐÊM MƯA","Đêm lặng nghe sầu rơi một đêm mưa vắng, từng hạt mưa nhẹ rơi...","Trọng Vũ"
55736,"ĐẸP TÌNH QUÊ HƯƠNG","Quê tôi êm đềm, thuở năm tháng ấu thơ mê con diều giấy...","Phí Văn Vĩnh - Trần Quang"
55735,"DƯỜNG NHƯ","Dường như giữa ta là bóng đêm, dường như giữa ta là lãng quên...","Bảo Chấn"
55734,"DÒNG THỜI GIAN","Từng ngày nào nồng nàn từng câu ca dao...","Nguyễn Hải Phong"
55739,"ĐÔI KHI MUỐN","Đêm nay cô đơn muốn lang thang cho quên mau đi những lo toan...","Phạm Trưởng"
55738,"ĐÔI KHI","Có đôi khi em ngồi thật buồn, buồn như cơn gió mùa đông...","Hữu Lộc"
55733,"DÁNG XƯA","Tôi vẫn tìm hoài trong kỷ niệm buồn một hình bóng xa xôi...","Thế Thông"
55732,"DẠ KHÚC MÙA ĐÔNG","Một làn gió mùa đông tình cờ vừa ghé qua đây...","Quang Đức"
55731,"DÃ TRÀNG","Đêm nằm nghe sóng vỗ, dã tràng nghẹn thương đau...","Từ Huy"
55730,"CHUYỆN NHƯ THẾ ĐẤY","Ngày ta mới gặp gỡ, quen nhau tình cờ và rất đơn sơ...","Đức Trí"
55785,"SUY NGHĨ TRONG ANH","Cứ qua thêm một ngày mới biết thế nào là yêu...","Khắc Việt"
55786,"SỨC MẠNH NHÂN DÂN","Sức mạnh là từ nhân dân, sức mạnh là từ quê hương...","Trương Quốc Khánh"
55787,"TÂM HỒN CỦA ĐÁ","Một đời vô danh đá sống vẫn thờ ơ...","Trần Lập"
55788,"THẰNG BÉ MỒ CÔI","Mấy đêm nay rồi nó co ro ngồi mà ho suốt đêm...","Phi Bằng"
55781,"R&B BUỒN","Chợt cơn mưa tắt thật nhanh phố lạnh tanh...","Nhạc: OnlyC Lời: Kim Ngân"
55782,"SAO ĐÀNH XA EM","Đêm nay một mình em cô đơn dưới ánh đèn vàng...","Nguyệt Ánh"
55783,"SAO NÀO ĐẸP HƠN","Trên trời trên trời sao lắm là sao, má ơi má thấy ngôi nào đẹp hơn...","Nhạc: Trương Quang Lục, Thơ: Định Hải"
55784,"SAO TA LẶNG IM","Có lẽ đêm nay là giây phút cuối rồi, đến hết đêm nay...","Nguyễn Hồng Thuận"
55789,"THẦM LẶNG MỘT VẦNG TRĂNG","Mùa thu ơi thầm lặng một vầng trăng, đêm nay lạnh...","Nhạc: Trần Hữu Bích, Thơ: Hồ Thụy Mỹ Hạnh"
55780,"QUÁN CÓC","Quán cóc nằm yên dưới hàng me tiếng ve kêu trưa hè...","Võ Thiện Thanh"
55798,"VẪN MONG NGƯỜI VỀ","Biết sông mấy nẻo người đi mà đợi mà chờ...","Cao Minh Thu"
55799,"VẾT CẮT","Mặc kệ người ta nói anh không yêu em thủy chung...","Hoàng Rapper"
55796,"TRẦN GIAN QUÊN LÃNG","Về trên cao nguyên vắng tôi tìm tôi hắt hiu...","Trần Văn Lộc"
55797,"TRỞ LẠI THÀNH PHỐ SƯƠNG MÙ","Vào mùa thu tôi đến thành phố sương mù...","Thanh Sơn"
55794,"TRÀ SỮA","Một mình ngồi bên quán quen ngày xưa...","Nguyễn Hoàng Duy"
55795,"TRÁI TIM VÔ TÌNH","Từng chiều nhìn lá khô rơi bên hiên, anh nhớ em mùa thu gọi tên...","Nguyễn Nhất Huy"
55792,"TÌNH HOÀNG HÔN","Nghĩ suy về cuộc đời từng giọt nước mắt vẫn rơi...","Nguyễn Nhất Huy"
55793,"TÌNH TRÁI NGANG","Yêu anh yêu tình trái ngang, nhớ anh nhớ anh vô bờ...","Nhật Trung"
55791,"TÍA EM MÁ EM","Tía em hừng đông đi cày bừa, má em hừng đông đi cày bừa...","Văn Lương"
55790,"THU NHỚ","Cơn mưa trở về đêm giữa phố xưa rất hiền...","Nhạc: Nguyễn Tăng Minh, Thơ: Nguyên Tú My"
55760,"MÚA VUI","Cùng nhau múa xung quanh vòng, cùng nhau múa cùng vui...","Lưu Hữu Phước"
55761,"MƯA BIỆT LY","Mưa rơi mưa rơi, ướt bước chân người tình...","Nguyễn Tăng Minh"
55762,"NẮNG VÀ MƯA","Từ khi anh biết yêu em, ngày đêm cứ nhớ mong em...","Phạm Trưởng"
55763,"NẾU EM LÀ...","Nếu em là họa sĩ, em sẽ vẽ bức tranh mang dáng hình thầy cô...","Trương Quang Lục"
55764,"NGÀY EM ĐẾN","Ngày em đến ngày em đến dáng thon mềm bước lên thềm...","Y Vân"
55765,"NGÀY EM ĐẾN NGÀY EM ĐI","Gió nhẹ ru lên mắt em yêu, gió nhẹ ru lên tóc môi mềm...","Huỳnh Phong"
55766,"NGÀY HẠNH PHÚC","Người đã đến bên anh một ngày sưởi ấm anh qua đêm đông dài...","Nguyễn Hồng Thuận"
55767,"NGẮM MỘT VÌ SAO","Những ánh sáng của vì sao như dần đang che mờ...","Bảo Thạch"
55768,"NGẨN NGƠ ÁO TRẮNG","Bước xuống phố ngẩn ngơ chiều nay áo bay...","Nguyễn Nhất Huy"
55769,"NGƯỜI ĐÀN BÀ ĐI NHẶT MẶT TRỜI","Người đàn bà đi nhặt mặt trời trên đống bỏ hoang của loài người...","Đức Tiến"
55772,"NHƯ VẪN CÒN ĐÂY","Rồi nhiều đêm em ngồi suy nghĩ về những phút giây...","Phúc Trường"
55773,"NHỮNG HẠT NẮNG SAU MƯA","Mới hôm qua mưa rơi ướt nhòa, thật nhiều mây giữa bầu trời xa...","Bảo Thạch"
55770,"NHỚ EM LÝ CHIỀU CHIỀU","Chiều chiều hát lý chiều chiều, bên sông sóng vỗ nhớ hình bóng...","Nhạc: Nguyễn Ngọc Thạch, Lời: Dân ca"
55771,"NHƯ MỘT GIẤC MƠ TAN","Nếu một ngày thời gian cho hai chúng ta quên đi buồn đau...","Thái Thịnh"
55776,"NỤ HÔN CUỐI","Cơn mưa đêm bên ngoài hiên, không ngừng rơi rớt thêm...","Nguyễn Hồng Thuận"
55777,"NỤ HỒNG HỜ HỮNG","Cuộc đời vẫn thế dẫu biết em không yêu anh...","Nguyễn Nhất Huy"
55774,"NƠI CON ĐƯỜNG MƯA","Có nhớ thương có giận hờn có đắng cay mới nên tình yêu...","Lê Huy"
55775,"NƠI PHƯƠNG XA","Có nắng chiếu trên đường em đi không, có mưa ướt trên đường...","Khắc Việt"
55778,"NỤ TÌNH PHAI","Bao đêm anh đã vui gần em trong giấc mơ...","Quốc Dũng"
55779,"ƠI M’ĐRAK M’ĐRAK","Nơi đây thảo nguyên từng đàn bò đùa nắng tung tăng mặt trời...","Nguyễn Cường"
55809,"BẦU TRỜI EM YÊU","Bầu trời có trăng quả đất có lửa, trăng tỏa mọi nơi...","Nhạc: Trần Thanh Tùng, Thơ: Hà Phương Loan"
55808,"ÁNH TRĂNG LẺ LOI","Trả cho anh những ước thề ngày xưa nay đâu rồi...","Nguyễn Bình"
55815,"CHO DÙ CÓ ĐI NƠI ĐÂU","Cho dù có đi nơi đâu, ta vẫn không quên được nhau...","Nhạc: Thế Hiển, Lời: Thế Vượng"
55816,"CHỜ EM TRONG ĐÊM","Một mình anh trong đêm thâu, ngắm bầu trời lung linh ánh sao...","Khắc Việt"
55817,"CHÚ CHUỘT NHẮT","Có con chuột nhắt nó chạy lăng xăng, mắt nó láo liên...","Nguyễn Văn Hiên"
55818,"CHÚC XUÂN","Xuân mang yêu thương xuân thắm tươi rạng ngời...","Quý Luân"
55811,"CÁM ƠN NHÉ TÌNH YÊU","Không gian nơi đây thật bình yên, một bờ cỏ xanh tươi mơn man...","Mạnh Quân"
55812,"CAY ĐẮNG NHIỆM MÀU","Nếu ta không tìm được nguồn vui bên nhau...","Đình Phương"
55813,"CHÀO XUÂN MỚI","Chiều nay như có dáng xuân về trên phố quen...","Nguyễn Ngọc Thiện"
55814,"CHIA ĐÔI VẦNG TRĂNG","Nơi trời cao xa lắm, tôi ước ao bước chân người quay trở về...","Tường Văn"
55810,"BIỂN NGÀY MƯA","Biển xa vắng trùng trùng gió mưa, từng con sóng...","Dương Thụ"
55806,"YÊU PHẢI NÓI","Một người khi yêu khi biết yêu một ai...","Phạm Trưởng"
55807,"YÊU THẬT RỒI","Em nép vào lòng anh, trên ngực anh là dòng lệ ướt đẫm...","Khắc Việt"
55804,"XUA ĐI HUYỀN THOẠI","Thôi em hãy về đi chuyện tình đôi ta xin đưa vào huyền thoại...","Thái Hoàng"
55805,"YÊU EM","Biết bao lần ngược xuôi trên phố dài...","Trung Kiên"
55802,"XÓA HẾT DĨ VÃNG","Khi màn đêm buông xuống dần, tình yêu kia tàn phai...","Trung Quân"
55803,"XÓT XA","Sau bao ngày xót xa ngồi nhớ nhung những ân tình dĩ vãng...","Nguyễn Văn Thanh Nhã"
55800,"VÌ YÊU ANH","Vì yêu anh con tim ngủ say đã thức dậy...","Quang Trường"
55801,"XEM HỘI TRĂNG RẰM","Nhân gian xem hội trăng tròn...","Nguyễn Nghị"
55833,"ĐI TÌM NGƯỜI HÁT LÝ THƯƠNG NHAU","Thương nhau tình thắm ối a nghĩa nồng, nghe câu hát anh đi tìm...","Vĩnh An"
55834,"ĐOẠN ĐƯỜNG VẮNG EM","Đêm lại một đêm chỉ mình anh với đêm hiu quạnh...","Phúc Trường"
55835,"ĐỢI CÁNH CHIM XANH","Em nhìn ra biển rộng sóng cồn cào nhớ nhung...","Nhạc: Văn Ký, Lời: Thu Hạnh"
55836,"ĐỢI EM ĐẾN BAO GIỜ","Đến bao giờ ta thôi mơ, đến bao giờ tình xưa lãng quên...","Bằng Cường"
55837,"ĐƯA CƠM CHO MẸ ĐI CÀY","Mặt trời soi rực rỡ gió đùa tóc em bay, rá cơm trên tay...","Hàn Ngọc Bích"
55838,"ĐƯA MƯA TRỞ VỀ","Lại một mùa mưa mùa mưa trở về, lại nẻo đường khuya...","Dương Thụ"
55839,"ĐƯỜNG LÊN TÂY BẮC","Đường lên Tây Bắc xa xôi, nếp nhà sàn thấp thoáng...","Văn An"
55830,"ĐỂ QUÊN CON TIM","Gọi thầm tên em khi nắng chiều nhạt ngoài sân...","Đức Huy"
55831,"ĐÊM KỶ NIỆM","Đêm nay nhìn mưa rơi màu mắt em buồn phiền...","Huy Phương"
55832,"ĐI BÊN ANH MÙA XUÂN","Ngàn tia nắng ấm thắp lên mùa xuân cho em cho người...","Lê Quang"
55819,"CHÚNG TA CHƯA VÌ NHAU","Chẳng biết đã bao lâu rồi mình không có nhau...","Bằng Cường"
55824,"DÒNG SÔNG THI CA","Dòng sông thi ca mãi như ru hồn ta, dịu dàng ru Trái Đất...","Nhạc: An Thuyên, Lời: Lê Hoàng Anh"
55825,"DỤI MẮT","Đêm qua tôi mơ thấy em dịu dàng cùng người ngắm trăng...","Nguyên Chấn Phong"
55822,"CƠN GIÓ THOẢNG","Ngày nào em đến áo trắng ướt đẫm hơi sương chiều rơi...","Quốc Dũng"
55823,"DẠI KHỜ","Đêm dài yêu thương xa xăm về lại...","Nguyễn Hải Phong"
55828,"ĐẢO ĐỨNG CANH","Biển Đông thở phập phồng, đảo nhỏ như phao nổi...","Nhạc: Quỳnh Hợp, Thơ: Lê Thị Mây"
55829,"ĐỂ NHỚ MỘT THỜI TA ĐÃ YÊU","Hạnh phúc trong tầm với, đã không còn tới khi vắng anh trong đời...","Thái Thịnh"
55826,"DUYÊN XUÂN","Ôi quê hương mến thương, gió xuân về mang bao vấn vương...","Hoài Phương"
55827,"ĐÀNH LÒNG SAO ANH","Đành lòng sao anh khi tình ta đã lỡ làng rồi...","Hoàng Nghĩa"
55820,"CÒN TÔI VỚI TÔI","Chiều tàn dần mùa thu lá rơi, người yêu bỗng đến bên tôi dịu êm...","Chương Đức"
55821,"CÔ GÁI THÔNG ĐƯỜNG BIÊN GIỚI TÂY NAM","Như nắng mai hồng rạng rỡ quê hương, có chúng em đây...","Nguyễn Nam"
55841,"GIÁ NHƯ EM CÓ THỂ","Bước trên đường phố đông, và ánh mắt anh hoài ngóng trông...","Nguyễn Văn Chung"
55840,"EM BIẾT","Em biết sẽ không có thiên đường, sẽ không còn yêu thương...","Đức Trí"
55843,"GIẬN","Có những lúc đôi khi em hay hờn ghen vu vơ...","Hà Thái Hoàng"
55842,"GIẤC MƠ XƯA VỘI XA","Cớ sao đành nói giã từ há ha hà, tình em chỉ có riêng anh thôi...","Phạm Hòa Khánh"
55845,"GIÂY PHÚT THOÁNG QUA","Có bao nhiêu nỗi buồn sau lưng những tiếng cười...","Ưng Đại Vệ"
55844,"GIẬT MÌNH TRONG ĐÊM","Giật mình trong đêm khuya, giữa giấc mơ êm đềm...","Nguyễn Văn Chung"
55847,"GƯƠNG THẦN","Trên cành tiếng chim lành đánh thức em dậy...","Hoàng Rapper"
55846,"GIÓ LẠNH","Cơn gió lạnh se buốt hiu quạnh, mình anh bước đi...","Bảo Thạch"
55849,"HÀNH LÝ MANG THEO","Từ ngày tình ta phôi pha, dòng đời còn mình anh phong ba...","Khánh Đơn"
55848,"HAI ĐỨA HAI NƠI","Tạm biệt em nhé mai này chúng ta hai đứa hai nơi...","Bằng Cường"
55850,"HẠNH PHÚC ĐƠN SƠ 2","Ngày mình yêu nhau hai bàn tay trắng cơ hàn...","Mạnh Quỳnh"
55854,"HẠT GẠO LÀNG TA","Hạt gạo làng ta có vị phù sa của sông Kinh Thầy...","Nhạc: Trần Viết Bính, Thơ: Trần Đăng Khoa"
55853,"HÁT TO HÁT NHỎ","Ta hát to hát nhỏ nhỏ nhỏ, rồi mình ngồi kể chuyện cho nhau nghe...","Sưu tầm"
55852,"HÁT ĐI EM MÙA XUÂN","Xuân mang cho em một mùa khoe áo mới, xuân mang cho em...","Kỳ Phương"
55851,"HẠNH PHÚC MƠ HOANG","Ta đã trao nhau yêu thương muộn màng...","Trương Lê Sơn"
55858,"HỒN NHIÊN","Một sáng em đến tóc ngang bờ vai gió đưa hàng cây...","Quốc Vượng"
55857,"HOÀI MONG","Đêm lấp lánh sao khuya đêm lặng im với nỗi cô đơn...","Tường Văn"
55856,"HOA XOAN ĐÊM HỘI","Mênh mang mênh mang dòng sông tắm trăng...","Đặng Nguyễn"
55855,"HÃY XEM LÀ GIẤC MƠ","Có buồn đau cũng phải chịu thôi hỡi em...","Hồ Duy Minh"
55859,"HƠI ẤM BIỆT LY","Nhớ anh lắm nhưng sao chẳng thể nên câu...","Mr. Siro"
55863,"KHÔNG NGỦ ĐƯỢC","Cha da da da da... Một mình ngồi buồn trong đêm vắng...","Phạm Trưởng"
55862,"KHÔNG KỊP NỮA RỒI","Một tình yêu sắp chia lìa, một người đã sắp đi rồi...","Nhất Trung"
55865,"KIẾP CẦM CA","Mưa rơi cho đời thêm nhớ thương, hạt mưa ướt vai người tha hương...","Huỳnh Anh"
55864,"KHÚC XUÂN HỒNG","Mùa xuân trao nhau kỷ niệm, thoáng mây buồn đợi chờ ai...","Minh Hoàng"
55861,"KHÔNG HỐI TIẾC","Dù đã biết yêu em anh sẽ phải đau thật nhiều...","Trịnh Thăng Bình"
55860,"HỨA VỚI EM ANH NHÉ","Trời đêm nay lung linh muôn vì sao, ngồi nơi đây em ước ao...","Phạm Khánh Hưng"
55867,"LỜI CA CHO NGƯỜI ĐI GIỮ QUÊ HƯƠNG","Từ một ngày quân giặc vào đây, từ một đêm kiếm cung đi dựng cờ...","Trương Quốc Khánh"
55866,"LỆ ÚA","Giọt lệ này em dành cho ai, khi dòng sông chia hai lối rẽ...","Huy Phương"
55869,"MÃI MÃI MỘT TÌNH BẠN","Tạm biệt nhé những người bạn thân yêu...","Quốc An"
55868,"MÃI MÃI MỘT MÙA ĐÔNG","Biết em giờ đây chẳng còn yêu anh đắm say tình mới...","Đào Trọng Thịnh"
55876,"MƯA CỦA NGÀY XƯA","Mưa đã cho em được gặp anh, đã cho em biết yêu thương...","Nguyễn Văn Chung"
55875,"MÙA BĂNG GIÁ","Một mùa đông mới đêm lạnh căm trái tim ưu phiền...","Khánh Đơn"
55874,"MƠ MỘT TÌNH YÊU","Trời cao ngàn ánh sao, em nhìn theo biết nơi phương nào...","Thái Thịnh - Tùng Châu"
55873,"MỘT LẦN CUỐI THÔI","Vòng tay cố níu một ngày chắc ra đi không quay lại...","Nguyễn Hồng Thuận"
55872,"MỘT ĐỜI VẪN NHỚ","Một đời tôi vẫn nhớ đến em, trong những tháng năm dài...","Diệu Hương"
55871,"MONG CHỜ MÃI MÌNH EM","Bài tình ca anh viết nói cùng em trái tim này...","Nguyễn Văn Chung"
55870,"MẤT NHAU TỪ ĐÂY","Lời yêu đó mà người đã trao là gian dối...","Phạm Trưởng"
55879,"NẾU CHỈ CÒN MỘT NGÀY ĐỂ SỐNG","Cho tôi như bóng mây, lang thang qua cõi này, cho tôi được...","Hoài An"
55878,"NẾU ANH QUÊN TẤT CẢ","Vì em ngồi gần anh gió bấc cũng thôi không lạnh căm...","Trần Lê Quỳnh"
55877,"MƯA ĐÊM","Mưa đêm mưa tí tách ưu phiền, mưa đêm sao cứ mưa triền miên...","Nguyễn Văn Hiên"
55888,"NGỰA Ô LANG THANG","Ô ô ô ô ô ô ngựa ô...Ngựa ô ô, ngựa ô ô, lóc ca lóc cóc con ngựa ô...","Nguyễn Ngọc Thạch"
55889,"NGƯỜI QUA BÓNG TỐI","Mưa dầm nắng lửa con đường ta đi qua sóng gào bão tố...","Lê Quang"
55880,"NẾU EM ĐƯỢC CHỌN LỰA","Nếu bây giờ được chọn lựa một lần nữa, thì chắc có lẽ...","Nhạc: Đức Trí, Lời: Thái Thịnh"
55881,"NẾU NHƯ ANH ĐẾN","Làn tóc rối bờ môi khô hàng mi buông mắt đen thật buồn...","Nguyễn Đức Cường"
55882,"NGÀY ĐÓ ANH VÀ EM","Ngày đó cứ mỗi khi gặp nhau là em nói em rất yêu anh...","Lê Bá Vĩnh"
55883,"NGÀY HẠNH PHÚC","Là là là la lá...Bao nhiêu hân hoan em với anh, tay đan trong tay...","Trần Minh Phi"
55884,"NGÀY XUÂN LONG PHỤNG SUM VẦY","Mừng tết đến và lộc đến nhà nhà, cánh mai vàng...","Quang Huy"
55885,"NGHE EM HÁT CÒN DUYÊN","Anh vẫn thường nghe hát bài dân ca, rằng người ơi...","Nguyễn Tiến"
55886,"NGỌN CỎ LAU","Tung bay theo cơn gió lung lay con sông nhỏ, thì thào bờ cỏ lau...","Lưu Thiên Hương"
55887,"NGỠ","Anh bỗng thấy nhớ em nhiều, anh thấy lòng chợt lẻ loi...","Khắc Việt"
55899,"RƯỢU CƯỚI NGÀY XUÂN","Tết quê mình năm nay quá chịu chơi, tiếng nổ vang hai đám cưới...","Đynh Trầm Ca"
55893,"NỖI NHỚ ĐẦY VƠI","Anh ngồi đây một mình nhìn thời gian trôi vắng lặng...","Nguyễn Hoàng Tôn"
55894,"NỢ EM CẢ CUỘC ĐỜI","Qua bao thời gian nhưng em vẫn luôn bên anh...","Khắc Việt"
55891,"NHẮM MẮT","Nhắm mắt nghe thời gian đã hết, nhắm mắt nghe tình yêu là hơi tàn...","Tuấn Khanh"
55892,"NHỮNG NGÓN TAY ĐAN","Bao năm qua theo tôi trên lối đi về, bao năm qua theo tôi...","Nguyễn Hồng Thuận"
55897,"QUÊ TÔI","Quê tôi có cánh diều vi vu xa sau lũy tre làng...","Nguyễn Hoàng Anh Minh"
55898,"RU TÌNH QUÊN LÃNG","Chiều dần trôi nhẹ trên áng tơ vương, từng hàng cây...","Quốc Dũng"
55895,"NƯỚC MẮT ÁNH TRĂNG","Chuyện tình yêu như giấc mơ vừa mới đó nhưng giờ tan vỡ...","Khánh Đơn"
55896,"ÔI DÒNG SUỐI LA LA","Ơi dòng suối La La nước trong xanh hiền hòa...","Huy Thục"
55890,"NHẠC CHO ANH CHO TÔI","Nhiều lúc tôi buồn bã chỉ muốn đi thật xa...","Mr. Siro - Hamlet Trương"
55942,"VŨ ĐIỆU MÙA XUÂN","Xuân gieo kín không gian, xuân đã đến hân hoan...","Minh Châu"
55941,"VÌ ANH ĐÁNH MẤT","Còn gì đâu anh đôi ta hôm nay đã cách xa rồi...","Hà Quang Minh"
55940,"VÀ TỪ ĐÂY","Và từ đây em về với người, còn lại anh nơi này vẫn đợi...","Phúc Trường"
55946,"XUÂN TRONG TAY EM","Xuân lướt theo cánh chim én xuân vào, xuân lướt theo gót sen mới...","Quốc Bảo"
55945,"XUÂN THÌ","Nụ tầm xuân nở trong sớm mai, gió xuân ngất ngây...","Từ Huy"
55944,"XIN GỌI NHAU LÀ CỐ NHÂN","Tôi trở về đây lúc đêm vừa lên, giăng mắc trời mưa phố xưa...","Hàn Sinh"
55943,"VUI NGÀY MỚI","Ngày mới nắng lên dịu dàng nên thơ trong gió nhẹ...","Lê Xuân Vũ"
55949,"YÊU THƯƠNG TRÁI NGANG","Hãy để cho em được nói yêu người, dù rằng cuộc tình này...","Trương Lê Sơn"
55948,"YÊU NHƯ KHÔNG YÊU","Đêm nay anh một mình suy nghĩ về em...","Duy Anh"
55947,"YÊU DẤU PHAI PHÔI","Nếu mai này dẫu cách xa thì xem như là một giấc mộng...","Bằng Cường"
55920,"TÌM ĐÂU","Một mình em trên phố đông người, ngẩn ngơ tìm lại dáng xưa...","Nguyễn Ngọc Thiện"
55928,"TÌNH XUÂN","Đèn hồng hoa cưới bên nàng xuân có chú rể hiền...","Bảo Chấn"
55927,"TÌNH XÓT XA ĐƯA","Thoắt đã mười tám năm, soi gương đầu chớm bạc...","Nhạc: Võ Công Anh, Thơ: Nguyễn Hữu Vang"
55926,"TÌNH XA MÃI XA","Mới hôm nào ta đi bên nhau, bàn tay ấm níu đôi bàn tay...","Nhật Trung"
55925,"TÌNH LÀ GÌ","Chuyện tình bao ngày qua để lại vết thương khó phai nhòa...","Thái Thịnh"
55924,"TÌNH ĐẦY VƠI","Hoàng hôn xuống dần nhẹ nâng một đôi gót trần...","Đỗ Đình Phúc"
55923,"TÌNH ĐẦU","Một lần gặp gỡ một lần yêu thương đã trao...","Phạm Hòa Khánh"
55922,"TÌNH CA MÙA XUÂN","Em ơi em mùa xuân đã về trên cành lá, tiếng chim kêu ngọt quá...","Trần Hoàn"
55921,"TÌNH BUỒN","Tình đã chết như mùa thu, ta xa nhau tình sao quá buồn...","Việt Hùng"
55918,"TIẾNG CỬU LONG","Hô hò hô đây miền Nam, nước sông dâng cao cá lội ngù ngờ...","Phạm Đình Chương"
55919,"TIẾNG TRỐNG CAO NGUYÊN","Từng hồi trống xé tan đêm buồn, lửa bùng lên sáng soi rừng đêm...","Y Vân"
55931,"TRẢ LẠI EM","Trả lại anh đêm dài chung đôi bóng dưới trăng sao...","Mặc Thế Nhân"
55930,"TÌNH YÊU LẶNG LẼ","Vì yêu em mà không thể nói lời yêu dấu in sâu trong lòng...","Nguyễn Văn Chung"
